CUST_ID;PHONE;CONTACTS
C10903;+1 205-435-5384;3
C10904;+1 520-838-5708;1
C10905;+1 202-612-9538;3
C10906;+1 209-317-9698;2
C10907;+1 208-961-9750;0
C10908;+1 315-594-0947;0
C10909;+1 608-400-6393;2
C10910;+1 305-772-0103;3
C10911;+1 318-215-6199;0
C10912;+1 605-312-5267;1
C10913;+1 352-562-7737;1
C10914;+1 731-388-6588;3
C10915;+1 218-783-8642;1
C10916;+1 651-649-0800;3
C10917;+1 412-858-9980;2
C10918;+1 203-651-5156;1
C10919;+1 202-302-3677;2
C10920;+1 303-809-0865;2
C10921;+1 231-341-9486;0
C10922;+1 272-937-7622;1
C10923;+1 219-610-4872;0
C10924;+1 239-851-0284;0
C10925;+1 217-692-6955;2
C10926;+1 309-890-4279;1
C10927;+1 208-256-4720;1
C10928;+1 307-713-0857;2
C10929;+1 218-659-4233;0
C10930;+1 209-864-2826;2
C10931;+1 225-349-9132;3
C10932;+1 228-428-0056;1
C10933;+1 616-241-8227;0
C10934;+1 201-825-3214;3
C10935;+1 312-836-4353;2
C10936;+1 212-362-4391;1
C10937;+1 319-549-9417;3
C10939;+1 539-562-9433;3
C10940;+1 240-968-3599;2
C10941;+1 307-992-1019;0
C10942;+1 412-731-4509;2
C10943;+1 210-263-8177;3
C10944;+1 252-990-7893;0
C10945;+1 413-297-5882;3
C10946;+1 424-797-3899;0
C10947;+1 303-232-3557;1
C10949;+1 224-515-8692;2
C10950;+1 415-235-9657;0
C10951;+1 212-329-4755;1
C10952;+1 318-701-3725;2
C10953;+1 507-677-2263;2
C10954;+1 223-848-0706;2
C10955;+1 214-618-1277;2
C10956;+1 417-775-4373;3
C10957;+1 415-525-7739;1
C10958;+1 206-300-1294;2
C10959;+1 231-303-1499;3
C10960;+1 223-646-9764;2
C10961;+1 417-401-0767;2
C10962;+1 215-921-4183;2
C10963;+1 407-210-4658;0
C10965;+1 316-356-9768;0
C10966;+1 209-223-8280;2
C10967;+1 207-589-8846;0
C10968;+1 309-409-7921;0
C10969;+1 617-596-9369;1
C10970;+1 325-993-0218;3
C10971;+1 414-551-0406;3
C10972;+1 217-270-1546;0
C10973;+1 231-707-9103;0
C10974;+1 206-949-4777;1
C10975;+1 251-842-2178;1
C10976;+1 404-422-4738;2
C10977;+1 310-609-5668;3
C10978;+1 218-817-3747;2
C10979;+1 316-418-0419;0
C10980;+1 417-458-5684;3
C10981;+1 413-299-6312;1
C10982;+1 203-638-9479;3
C10983;+1 217-891-6066;0
C10984;+1 205-351-0674;0
C10985;+1 209-665-9783;2
C10986;+1 220-799-1549;1
C10987;+1 364-488-4319;1
C10988;+1 302-826-6749;3
C10989;+1 301-388-3735;1
C10990;+1 215-223-3588;0
C10991;+1 212-992-4343;3
C10992;+1 512-915-9114;2
C10993;+1 207-309-9737;3
C10994;+1 316-659-2065;2
C10995;+1 224-565-1577;0
C10996;+1 302-400-5824;3
C10997;+1 248-209-9134;0
C10998;+1 215-653-4395;3
C10999;+1 229-613-4809;2
C11000;+1 520-285-6897;0
C11001;+1 240-649-8424;0
C11002;+1 341-431-9510;3
C11003;+1 803-321-5361;1
C11004;+1 443-536-5978;2
C11005;+1 225-850-7327;0
C11006;+1 302-693-8424;3
C11007;+1 318-913-1007;1
C11008;+1 515-878-1979;2
C11009;+1 208-521-3052;0
C11010;+1 248-598-1885;1
C11011;+1 575-260-0309;2
C11012;+1 216-818-3077;0
C11013;+1 216-914-4042;2
C11014;+1 315-363-9449;2
C11015;+1 615-512-6054;0
C11016;+1 218-982-6828;0
C11017;+1 201-541-7723;0
C11018;+1 239-846-4717;0
C11019;+1 507-388-6484;1
C11020;+1 507-420-5898;2
C11021;+1 325-785-1348;1
C11022;+1 326-591-1119;2
C11023;+1 310-911-5480;2
C11024;+1 220-371-7002;0
C11025;+1 820-604-2923;1
C11026;+1 201-271-7965;1
C11027;+1 615-975-6164;1
C11028;+1 424-416-8588;1
C11029;+1 209-799-2118;2
C11030;+1 607-450-4485;3
C11031;+1 316-693-4403;1
C11032;+1 209-244-5968;2
C11033;+1 209-843-6807;1
C11034;+1 305-813-9046;3
C11035;+1 404-494-0854;1
C11036;+1 319-742-0531;1
C11038;+1 718-791-8994;2
C11039;+1 316-508-1472;0
C11040;+1 206-520-5297;3
C11041;+1 815-342-7562;1
C11042;+1 615-365-5593;1
C11043;+1 205-661-2799;0
C11044;+1 231-486-9701;3
C11045;+1 332-304-6424;1
C11046;+1 303-473-1264;0
C11047;+1 212-872-1090;1
C11048;+1 430-284-9206;2
C11049;+1 209-231-5600;3
C11050;+1 231-735-9688;1
C11051;+1 231-792-9462;0
C11052;+1 503-528-1481;0
C11053;+1 205-954-3674;2
C11054;+1 210-964-3044;3
C11055;+1 517-958-2168;1
C11056;+1 463-977-3858;1
C11057;+1 209-253-6617;3
C11058;+1 210-665-1448;3
C11059;+1 234-506-9044;0
C11060;+1 207-886-7605;3
C11061;+1 315-734-1512;1
C11062;+1 310-415-7750;2
C11063;+1 215-228-6130;1
C11064;+1 425-993-4704;2
C11065;+1 256-589-6655;1
C11066;+1 209-458-9525;2
C11067;+1 309-341-8930;1
C11068;+1 208-986-6906;2
C11069;+1 207-332-5058;1
C11070;+1 228-400-1082;1
C11071;+1 214-920-3447;0
C11072;+1 330-790-8141;2
C11073;+1 219-696-8681;2
C11074;+1 215-327-2268;3
C11075;+1 321-469-1778;3
C11076;+1 224-323-7958;2
C11077;+1 240-794-7495;0
C11078;+1 423-822-2832;0
C11079;+1 312-324-5815;1
C11080;+1 413-933-9539;3
C11081;+1 269-874-2504;3
C11082;+1 308-420-4181;1
C11083;+1 207-351-3552;2
C11084;+1 413-927-6273;2
C11085;+1 303-384-7754;3
C11086;+1 410-808-6143;0
C11087;+1 301-735-5674;1
C11088;+1 248-622-2598;2
C11089;+1 201-527-4276;1
C11090;+1 231-688-7652;0
C11091;+1 316-479-7861;1
C11092;+1 318-585-9492;3
C11093;+1 425-499-3548;0
C11094;+1 229-705-0121;3
C11095;+1 210-752-7441;1
C11096;+1 212-531-5486;3
C11097;+1 414-360-5819;1
C11098;+1 312-693-6854;1
C11099;+1 310-282-7573;3
C11100;+1 316-875-9851;1
C11101;+1 213-936-1296;1
C11102;+1 212-210-5278;2
C11103;+1 260-350-4569;1
C11104;+1 239-456-6961;0
C11105;+1 412-889-1046;3
C11106;+1 430-521-0810;0
C11107;+1 502-615-8425;2
C11108;+1 309-675-0529;1
C11109;+1 650-281-1914;2
C11110;+1 215-768-1487;0
C11111;+1 804-326-8430;1
C11112;+1 726-305-1718;1
C11113;+1 385-515-9976;3
C11114;+1 205-493-9301;0
C11115;+1 220-334-6508;2
C11116;+1 408-636-5337;0
C11117;+1 208-813-2603;1
C11118;+1 229-356-8099;3
C11119;+1 539-584-4724;2
C11120;+1 224-820-8736;0
C11121;+1 510-909-9384;1
C11122;+1 303-890-4690;0
C11123;+1 314-840-4322;3
C11124;+1 541-724-9455;1
C11125;+1 201-826-9074;0
C11126;+1 316-535-4484;1
C11128;+1 510-499-2632;3
C11129;+1 612-825-8325;3
C11130;+1 213-389-4559;2
C11131;+1 510-847-7787;3
C11132;+1 307-525-0112;3
C11133;+1 217-990-2189;1
C11134;+1 323-697-3121;2
C11135;+1 341-963-0911;3
C11136;+1 234-955-2434;3
C11137;+1 217-369-1127;2
C11138;+1 220-596-1829;3
C11139;+1 313-868-8180;1
C11140;+1 319-876-0578;1
C11141;+1 229-204-6713;0
C11142;+1 303-703-7895;0
C11143;+1 361-331-2449;1
C11145;+1 727-202-8737;3
C11146;+1 309-423-4485;1
C11148;+1 254-211-7261;3
C11149;+1 209-296-2632;2
C11150;+1 504-446-8474;1
C11151;+1 216-962-4254;2
C11152;+1 206-568-1962;2
C11153;+1 407-872-4204;1
C11154;+1 415-324-8462;3
C11155;+1 352-818-9875;1
C11156;+1 209-329-2963;1
C11157;+1 202-335-4150;0
C11158;+1 614-943-0569;0
C11159;+1 502-401-9011;0
C11161;+1 917-971-3354;1
C11162;+1 908-489-3335;2
C11163;+1 207-527-0344;3
C11164;+1 319-875-8940;3
C11165;+1 502-981-2005;2
C11166;+1 216-337-2650;2
C11167;+1 214-214-4399;0
C11169;+1 207-567-2252;0
C11170;+1 208-942-0626;3
C11171;+1 220-290-6039;1
C11172;+1 406-249-5542;0
C11173;+1 206-624-3463;2
C11174;+1 217-605-4163;2
C11175;+1 208-451-3914;3
C11176;+1 220-376-5513;2
C11177;+1 224-332-4868;3
C11178;+1 283-643-6081;3
C11179;+1 219-984-9028;3
C11180;+1 305-775-4159;1
C11181;+1 402-426-3372;0
C11182;+1 332-872-7403;0
C11184;+1 303-786-0998;2
C11185;+1 208-625-2292;0
C11186;+1 351-832-9483;3
C11187;+1 310-751-9722;0
C11188;+1 320-397-2874;3
C11189;+1 520-608-1109;0
C11190;+1 210-412-1794;0
C11192;+1 240-682-8996;2
C11193;+1 203-660-7638;1
C11195;+1 248-992-9134;2
C11196;+1 331-330-0184;3
C11197;+1 205-499-7253;1
C11198;+1 559-504-8315;0
C11199;+1 339-970-2689;1
C11200;+1 517-515-3014;1
C11201;+1 619-301-4788;2
C11202;+1 510-695-2122;1
C11203;+1 307-411-2060;2
C11204;+1 318-329-4742;2
C11205;+1 267-293-0784;3
C11206;+1 303-940-6243;3
C11207;+1 321-885-6455;3
C11208;+1 225-850-6664;2
C11209;+1 207-818-6938;3
C11210;+1 409-382-1026;2
C11211;+1 240-690-9341;3
C11212;+1 413-645-7659;3
C11213;+1 217-967-4096;1
C11214;+1 231-571-0293;0
C11215;+1 520-794-5341;1
C11216;+1 229-717-6030;0
C11217;+1 208-300-6544;3
C11219;+1 347-878-8437;0
C11220;+1 326-903-3322;3
C11221;+1 434-631-5584;2
C11222;+1 432-916-6009;3
C11223;+1 408-824-1244;0
C11224;+1 228-825-6070;0
C11225;+1 225-276-0977;2
C11226;+1 410-342-2627;2
C11227;+1 206-277-2783;3
C11228;+1 202-208-2119;0
C11229;+1 216-734-9306;1
C11230;+1 229-592-0780;2
C11231;+1 254-834-2244;0
C11232;+1 217-986-7418;3
C11233;+1 312-316-1113;1
C11234;+1 218-893-6241;1
C11235;+1 629-988-5563;3
C11236;+1 212-321-7585;0
C11237;+1 207-567-8535;1
C11238;+1 318-279-8930;1
C11239;+1 443-996-9782;0
C11240;+1 209-911-5634;0
C11241;+1 415-232-6255;0
C11242;+1 220-641-3496;0
C11243;+1 424-537-9766;2
C11244;+1 917-594-3682;1
C11245;+1 214-991-3918;0
C11246;+1 217-577-8444;2
C11247;+1 224-680-9797;0
C11248;+1 216-922-9709;2
C11249;+1 217-295-4193;0
C11250;+1 214-384-4940;3
C11251;+1 225-819-5455;1
C11252;+1 303-665-0905;3
C11253;+1 614-870-1138;1
C11254;+1 229-821-9508;3
C11255;+1 214-350-8197;2
C11256;+1 209-551-2551;1
C11257;+1 214-646-1836;2
C11258;+1 936-423-0552;1
C11259;+1 419-315-1716;2
C11260;+1 220-206-1528;0
C11261;+1 210-226-4648;1
C11262;+1 215-641-9389;3
C11263;+1 415-422-6870;0
C11264;+1 315-345-7998;3
C11265;+1 445-945-5073;0
C11266;+1 504-873-0524;3
C11267;+1 314-333-4851;0
C11268;+1 314-989-9256;3
C11269;+1 253-984-5143;0
C11270;+1 310-494-6472;1
C11271;+1 213-749-4724;2
C11272;+1 313-678-3362;2
C11273;+1 210-454-1177;1
C11274;+1 218-217-5708;0
C11275;+1 304-743-7703;3
C11276;+1 203-862-8193;0
C11277;+1 410-250-2072;3
C11278;+1 435-209-8285;3
C11279;+1 480-668-7301;1
C11280;+1 432-787-2181;2
C11281;+1 317-904-5914;0
C11282;+1 330-789-8204;2
C11283;+1 201-789-2651;0
C11284;+1 412-549-7233;1
C11285;+1 201-319-0227;0
C11286;+1 205-339-4424;2
C11287;+1 240-801-2176;0
C11288;+1 201-367-9334;1
C11289;+1 347-603-5857;0
C11290;+1 443-274-4795;3
C11291;+1 520-382-2863;2
C11292;+1 216-675-9770;3
C11293;+1 310-351-9173;3
C11294;+1 203-648-2824;1
C11295;+1 419-544-4481;1
C11296;+1 223-536-2881;2
C11297;+1 202-203-6130;0
C11298;+1 737-328-5962;0
C11299;+1 307-440-6123;2
C11300;+1 310-546-8366;0
C11301;+1 206-984-7275;1
C11302;+1 218-292-1246;1
C11303;+1 218-618-5084;0
C11304;+1 202-775-1033;3
C11305;+1 407-677-2466;3
C11306;+1 310-316-7378;1
C11307;+1 405-769-1281;0
C11308;+1 239-274-3760;1
C11309;+1 308-912-2665;2
C11310;+1 231-803-8040;0
C11311;+1 229-691-4246;2
C11312;+1 213-933-0631;2
C11313;+1 206-418-6305;3
C11314;+1 212-417-6292;3
C11315;+1 217-577-1458;1
C11316;+1 252-591-7204;1
C11317;+1 224-980-8953;2
C11318;+1 210-489-5836;3
C11319;+1 904-478-8494;1
C11320;+1 321-328-3770;2
C11321;+1 220-465-6940;0
C11322;+1 210-705-7274;0
C11323;+1 346-794-9179;3
C11324;+1 205-586-5475;2
C11325;+1 224-618-8436;1
C11326;+1 210-694-1983;3
C11327;+1 408-577-2417;2
C11328;+1 223-721-3163;0
C11329;+1 213-278-5015;2
C11330;+1 203-952-8290;1
C11331;+1 415-641-4453;2
C11332;+1 220-841-6967;2
C11334;+1 209-802-0436;3
C11335;+1 269-793-9692;3
C11336;+1 386-934-2034;2
C11337;+1 210-571-7890;1
C11338;+1 319-781-0773;0
C11339;+1 212-833-6545;3
C11340;+1 320-800-0026;1
C11341;+1 210-524-6812;3
C11342;+1 419-282-9664;3
C11343;+1 214-876-3627;1
C11344;+1 208-436-0509;0
C11345;+1 505-959-0933;1
C11346;+1 203-464-5991;0
C11347;+1 225-750-3463;3
C11348;+1 234-690-2235;1
C11349;+1 207-736-3097;1
C11350;+1 209-826-4415;1
C11351;+1 314-978-7445;2
C11352;+1 305-593-4930;2
C11353;+1 302-926-9226;2
C11354;+1 206-565-4184;0
C11355;+1 336-761-5002;2
C11356;+1 207-288-3823;2
C11357;+1 339-268-8547;0
C11358;+1 502-804-3979;0
C11359;+1 210-744-5424;0
C11360;+1 228-714-2682;2
C11361;+1 217-252-7943;2
C11362;+1 239-614-6859;1
C11363;+1 220-395-6257;1
C11364;+1 641-584-4733;1
C11365;+1 210-357-9984;3
C11366;+1 218-709-5673;1
C11367;+1 309-804-5119;2
C11368;+1 319-645-0331;1
C11369;+1 240-328-2783;2
C11370;+1 317-322-4636;0
C11371;+1 207-933-6829;1
C11372;+1 831-217-1344;0
C11373;+1 380-581-2277;1
C11374;+1 208-875-9845;3
C11375;+1 318-720-7334;2
C11376;+1 434-587-2000;0
C11377;+1 210-257-8191;1
C11378;+1 228-570-9245;1
C11379;+1 267-232-9829;1
C11380;+1 281-428-7582;2
C11381;+1 217-882-2427;2
C11382;+1 510-734-5445;0
C11383;+1 216-238-4577;3
C11384;+1 216-465-3437;1
C11385;+1 323-571-9075;0
C11386;+1 201-642-1554;3
C11387;+1 424-518-1574;1
C11388;+1 424-872-0172;3
C11389;+1 507-793-3628;0
C11390;+1 309-517-9158;1
C11391;+1 206-740-8163;0
C11392;+1 206-274-7283;1
C11394;+1 215-926-7281;0
C11395;+1 220-707-4748;1
C11396;+1 212-352-5919;1
C11397;+1 234-716-5588;0
C11398;+1 313-924-2128;2
C11399;+1 229-951-1240;1
C11400;+1 209-211-1230;0
C11401;+1 234-606-7464;2
C11402;+1 419-531-8577;1
C11403;+1 314-633-1073;2
C11404;+1 413-551-6071;2
C11405;+1 214-608-1508;2
C11406;+1 223-596-7742;2
C11407;+1 215-586-0806;3
C11408;+1 213-268-3862;2
C11409;+1 304-612-2019;1
C11410;+1 308-628-2869;3
C11411;+1 218-583-8209;3
C11412;+1 425-875-1974;3
C11413;+1 408-461-6274;3
C11414;+1 513-420-3130;0
C11415;+1 202-361-0645;1
C11416;+1 508-544-5096;2
C11417;+1 321-882-2643;2
C11418;+1 207-553-6047;1
C11419;+1 213-970-7541;2
C11420;+1 209-566-1890;2
C11421;+1 207-489-2129;1
C11422;+1 510-538-0193;1
C11423;+1 414-562-2081;0
C11424;+1 316-968-8575;2
C11425;+1 213-255-5402;3
C11426;+1 216-423-4367;1
C11427;+1 224-483-6410;1
C11428;+1 614-830-0251;1
C11429;+1 413-653-2179;0
C11430;+1 513-492-5768;2
C11431;+1 270-522-3334;2
C11432;+1 206-566-8283;3
C11433;+1 224-380-2872;0
C11434;+1 424-324-0804;2
C11435;+1 678-232-7441;2
C11436;+1 352-776-0534;2
C11437;+1 318-758-1207;2
C11438;+1 218-625-2982;1
C11439;+1 408-761-7994;0
C11440;+1 341-732-8812;0
C11441;+1 918-378-7623;3
C11442;+1 209-453-5570;1
C11443;+1 203-979-2687;1
C11444;+1 607-582-5472;0
C11445;+1 332-328-7033;2
C11446;+1 318-995-1588;3
C11447;+1 513-616-0745;2
C11448;+1 404-590-9526;1
C11449;+1 520-326-2456;2
C11450;+1 410-747-7193;0
C11451;+1 213-504-7084;2
C11452;+1 307-918-9620;0
C11453;+1 283-258-1834;1
C11454;+1 503-821-6616;3
C11455;+1 201-790-3721;0
C11456;+1 601-581-6385;0
C11457;+1 202-839-1707;3
C11458;+1 301-418-3166;3
C11459;+1 517-201-4656;3
C11460;+1 305-424-4685;0
C11461;+1 423-547-2909;0
C11463;+1 213-946-7768;3
C11464;+1 215-921-2867;3
C11466;+1 314-654-2242;0
C11467;+1 225-959-9037;0
C11468;+1 402-610-4362;3
C11469;+1 309-428-8686;1
C11470;+1 839-897-9327;2
C11471;+1 347-882-7894;0
C11472;+1 401-932-1867;0
C11473;+1 360-475-9198;2
C11474;+1 313-772-1305;2
C11475;+1 406-246-7654;3
C11476;+1 213-972-5903;1
C11477;+1 313-277-6950;3
C11478;+1 602-555-3445;2
C11479;+1 405-480-7203;2
C11480;+1 239-327-8906;2
C11481;+1 208-827-2469;2
C11482;+1 301-554-2813;3
C11483;+1 229-615-3387;2
C11484;+1 423-544-4158;0
C11485;+1 201-763-7287;3
C11486;+1 203-230-1627;0
C11487;+1 323-975-9890;2
C11488;+1 303-896-0130;3
C11489;+1 304-726-5873;0
C11490;+1 820-272-7426;2
C11491;+1 463-230-7089;1
C11492;+1 318-979-9797;3
C11493;+1 424-388-2859;0
C11494;+1 231-491-0102;1
C11495;+1 210-537-4144;0
C11496;+1 315-772-0976;2
C11497;+1 214-854-3300;1
C11498;+1 408-252-2153;2
C11499;+1 209-886-5649;2
C11500;+1 313-564-0368;2
C11501;+1 304-213-6511;0
C11502;+1 320-211-3492;0
C11503;+1 516-433-6579;1
C11504;+1 218-661-8433;3
C11505;+1 215-425-8543;1
C11506;+1 205-287-9903;3
C11507;+1 208-866-5588;0
C11508;+1 215-665-8835;3
C11509;+1 201-384-1032;3
C11510;+1 316-692-7175;3
C11511;+1 224-403-5873;3
C11512;+1 318-229-6921;2
C11513;+1 704-667-9635;0
C11514;+1 707-301-2894;2
C11515;+1 540-422-3860;2
C11516;+1 317-729-0429;3
C11517;+1 207-806-8230;1
C11518;+1 503-837-7318;1
C11519;+1 218-640-8277;3
C11520;+1 212-365-6493;0
C11522;+1 386-686-1534;1
C11523;+1 401-507-0671;1
C11524;+1 209-796-3552;0
C11526;+1 216-867-1674;0
C11527;+1 223-939-9869;0
C11528;+1 423-553-7680;2
C11529;+1 240-218-9182;2
C11530;+1 424-305-1960;2
C11531;+1 313-683-6126;1
C11532;+1 430-482-4785;1
C11533;+1 283-586-1079;2
C11534;+1 209-752-4176;0
C11536;+1 412-993-2224;1
C11537;+1 210-837-8590;0
C11538;+1 405-878-6763;0
C11539;+1 218-872-9102;3
C11540;+1 209-495-9888;0
C11541;+1 412-712-2123;0
C11542;+1 218-384-2297;1
C11543;+1 303-938-1108;2
C11544;+1 217-675-3033;1
C11545;+1 213-652-7136;0
C11546;+1 308-906-7130;2
C11547;+1 602-589-9159;2
C11548;+1 212-719-9654;3
C11549;+1 208-823-3088;1
C11550;+1 248-770-1047;0
C11551;+1 617-434-1126;1
C11552;+1 432-765-5802;3
C11553;+1 206-446-0094;1
C11554;+1 305-698-7940;1
C11555;+1 313-734-2609;0
C11556;+1 210-760-5803;1
C11557;+1 228-518-7417;1
C11558;+1 203-293-3553;0
C11559;+1 385-466-3080;1
C11560;+1 443-870-3858;0
C11561;+1 309-515-1991;3
C11562;+1 310-882-5349;1
C11563;+1 229-373-0114;2
C11564;+1 313-324-1038;2
C11565;+1 225-876-6211;3
C11566;+1 405-820-9780;3
C11567;+1 425-661-4870;0
C11568;+1 229-493-0624;0
C11569;+1 413-418-6753;0
C11570;+1 407-474-0346;2
C11571;+1 305-332-8188;1
C11572;+1 310-568-1118;1
C11573;+1 317-916-7648;1
C11574;+1 239-273-6403;3
C11575;+1 425-998-1293;2
C11576;+1 317-877-1630;2
C11577;+1 219-476-5282;0
C11578;+1 209-597-1807;0
C11579;+1 520-944-9398;0
C11580;+1 321-983-0319;0
C11581;+1 228-383-7130;2
C11582;+1 502-731-6990;2
C11583;+1 219-796-0453;2
C11585;+1 219-856-8508;2
C11586;+1 205-470-6113;1
C11587;+1 657-374-2352;1
C11588;+1 317-709-3407;3
C11589;+1 208-845-0735;0
C11590;+1 224-950-1275;1
C11591;+1 318-287-3105;3
C11592;+1 517-555-0280;0
C11593;+1 706-338-6684;0
C11594;+1 207-962-4863;0
C11595;+1 209-332-5197;3
C11596;+1 215-493-3342;0
C11597;+1 351-239-1304;3
C11598;+1 308-653-3251;3
C11599;+1 218-237-1562;2
C11600;+1 316-240-3899;3
C11601;+1 209-492-5867;3
C11602;+1 351-871-0079;3
C11603;+1 234-869-3799;0
C11604;+1 210-541-7116;1
C11605;+1 501-924-9065;3
C11606;+1 423-815-5879;2
C11607;+1 412-579-1240;3
C11608;+1 301-374-1340;3
C11609;+1 419-490-9874;2
C11610;+1 231-882-8132;3
C11611;+1 406-933-5374;2
C11612;+1 325-283-7600;1
C11613;+1 617-962-3813;0
C11614;+1 414-981-8309;1
C11615;+1 316-278-7711;0
C11616;+1 412-578-4632;3
C11617;+1 305-768-5680;1
C11618;+1 228-282-4242;0
C11619;+1 512-256-6714;0
C11621;+1 207-791-5898;1
C11622;+1 207-268-2707;2
C11623;+1 206-699-5052;3
C11624;+1 234-438-6925;3
C11625;+1 223-898-5434;1
C11626;+1 248-208-4397;2
C11627;+1 401-543-6997;0
C11628;+1 318-915-6231;0
C11629;+1 341-920-3590;2
C11630;+1 314-983-2330;0
C11631;+1 202-488-0814;1
C11632;+1 303-658-5728;3
C11633;+1 205-820-9880;2
C11634;+1 209-817-0264;2
C11635;+1 276-737-5433;2
C11636;+1 219-621-5033;3
C11637;+1 320-787-5965;1
C11638;+1 206-826-5345;0
C11639;+1 219-513-6330;0
C11640;+1 234-219-6108;3
C11641;+1 424-382-0466;0
C11642;+1 314-509-0149;3
C11643;+1 229-962-4780;0
C11644;+1 216-622-7148;2
C11645;+1 314-365-0362;0
C11646;+1 210-975-4328;1
C11647;+1 229-919-7340;2
C11648;+1 217-342-6657;3
C11649;+1 239-301-2745;2
C11650;+1 318-595-4228;1
C11651;+1 443-914-1923;3
C11652;+1 207-477-3959;1
C11653;+1 209-890-5374;2
C11654;+1 430-865-2962;3
C11655;+1 443-405-3481;1
C11656;+1 413-438-3232;3
C11657;+1 219-628-0829;2
C11658;+1 209-818-4065;3
C11659;+1 217-448-3404;0
C11660;+1 228-882-0528;1
C11661;+1 224-275-9644;3
C11662;+1 629-699-1422;1
C11663;+1 413-832-4013;3
C11664;+1 209-562-1656;3
C11666;+1 209-329-8984;2
C11667;+1 220-985-7487;1
C11668;+1 208-582-4842;2
C11669;+1 212-541-1191;2
C11670;+1 206-924-8030;2
C11671;+1 206-793-9016;1
C11672;+1 318-500-9222;2
C11673;+1 689-940-4529;0
C11674;+1 216-360-9919;0
C11675;+1 704-837-2365;0
C11676;+1 458-444-8938;0
C11677;+1 325-269-3402;0
C11678;+1 628-560-9535;3
C11679;+1 217-380-4282;0
C11680;+1 201-568-1824;0
C11681;+1 336-830-0001;3
C11682;+1 409-866-1206;0
C11683;+1 445-874-7040;2
C11684;+1 216-954-6772;1
C11685;+1 618-886-0355;2
C11686;+1 541-983-4344;1
C11687;+1 212-342-3585;2
C11688;+1 413-242-4408;3
C11689;+1 209-230-3698;2
C11690;+1 217-846-4541;3
C11691;+1 430-303-5640;3
C11692;+1 442-370-5285;2
C11693;+1 209-489-6300;3
C11694;+1 408-775-6836;3
C11695;+1 234-601-6693;2
C11696;+1 218-621-7626;1
C11697;+1 228-817-3179;1
C11698;+1 417-468-3218;2
C11699;+1 219-874-3988;2
C11700;+1 301-939-4474;3
C11701;+1 231-627-4714;3
C11702;+1 412-769-4229;1
C11703;+1 224-480-6155;0
C11704;+1 212-744-3399;1
C11705;+1 270-227-9489;1
C11706;+1 219-885-7248;0
C11707;+1 502-300-7540;3
C11708;+1 215-374-4153;1
C11709;+1 301-304-0105;3
C11710;+1 216-898-2997;0
C11711;+1 304-506-5581;1
C11712;+1 313-582-9189;3
C11713;+1 203-908-9461;1
C11714;+1 308-711-1347;2
C11715;+1 414-740-9513;1
C11716;+1 304-888-4413;3
C11717;+1 229-904-7755;0
C11718;+1 240-905-3971;2
C11719;+1 419-971-4584;1
C11720;+1 215-339-3576;3
C11721;+1 205-428-7939;0
C11722;+1 224-608-2578;3
C11723;+1 737-962-0732;3
C11724;+1 419-475-5375;2
C11725;+1 207-558-8397;1
C11726;+1 332-402-3996;0
C11728;+1 326-894-8473;3
C11729;+1 321-542-4411;2
C11730;+1 734-404-6493;1
C11731;+1 214-935-1749;3
C11732;+1 218-764-3541;3
C11733;+1 414-663-9756;2
C11734;+1 326-676-1596;3
C11735;+1 212-635-7196;3
C11736;+1 309-562-5334;1
C11737;+1 209-763-8536;2
C11738;+1 313-589-4929;1
C11739;+1 239-435-1877;1
C11740;+1 212-682-0301;1
C11741;+1 319-933-5152;0
C11742;+1 304-481-3766;3
C11743;+1 205-641-9570;3
C11744;+1 217-556-2149;3
C11745;+1 310-895-8727;0
C11746;+1 225-918-0434;3
C11747;+1 213-860-4253;1
C11749;+1 409-303-5130;0
C11750;+1 316-953-2466;2
C11751;+1 214-405-2531;0
C11752;+1 234-734-1119;2
C11753;+1 240-839-2873;1
C11754;+1 208-642-4344;2
C11755;+1 319-307-2525;1
C11756;+1 201-863-0235;2
C11757;+1 240-401-5375;0
C11758;+1 212-373-6841;0
C11759;+1 419-775-5929;2
C11760;+1 413-678-2818;3
C11761;+1 214-853-9125;3
C11762;+1 205-653-3901;2
C11763;+1 607-891-7407;3
C11764;+1 228-227-5444;1
C11765;+1 408-371-4279;2
C11766;+1 254-267-1721;1
C11767;+1 501-528-9224;0
C11768;+1 415-391-0442;0
C11769;+1 234-299-2480;2
C11770;+1 531-544-4886;0
C11771;+1 334-706-3473;3
C11773;+1 301-859-1516;2
C11774;+1 410-868-8452;2
C11775;+1 480-730-0717;2
C11776;+1 225-668-5089;2
C11777;+1 208-696-4149;3
C11778;+1 218-300-3472;2
C11779;+1 520-242-3965;3
C11780;+1 404-923-2260;2
C11781;+1 406-508-7092;2
C11782;+1 216-867-4932;2
C11784;+1 219-655-1179;2
C11785;+1 302-541-4554;3
C11786;+1 262-361-3486;2
C11787;+1 224-210-0092;0
